month,pnl_usdt
2021-01,5472.4643512763705
2021-02,-6164.965860644082
2021-03,116.68480770892484
2021-08,7227.419078333681
2021-10,9225.30988721255
2021-11,4856.813738241862
2022-03,-3871.0332191867997
2022-07,-693.0988527735306
2022-09,1605.6290978667903
2023-01,22697.938119305927
2023-02,-7077.045215864203
2023-03,5394.484648112695
2023-04,1689.9229957715518
2023-05,-8338.90391077603
2023-07,9666.319821900644
2023-09,-9503.174617866513
2023-10,17829.627061887197
2023-11,22921.60086084726
2023-12,8130.245463541675
2024-01,-23246.580805399884
2024-02,38649.68136905447
2024-03,-15170.718635071506
2024-07,9698.55096448698
2024-10,11695.581619271
2024-11,70532.11125938754
2024-12,50265.430880783584
2025-01,-9750.600765033067
2025-04,-2670.8566277334826
2025-05,-5992.011680833202
2025-06,-203.60252894517626
2025-07,17947.35048032143
2025-08,-71797.07706743518
2025-10,-22793.014128378938
2026-01,-5869.9860001731795
2026-03,-22864.685742434813
