month,pnl_usdt
2017-08,1658.07
2017-09,-4.85
2017-10,1571.38
2017-11,-769.22
2018-03,-1350.43
2018-04,971.21
2018-07,673.59
2018-08,574.53
2018-09,547.7
2018-10,318.53
2019-01,1042.11
2019-02,806.94
2019-03,889.54
2019-04,857.6
2019-05,2474.06
2019-09,-561.18
2019-10,-718.16
2019-11,-789.08
2020-01,139.58
2020-02,774.48
2020-04,1656.01
2020-05,1486.63
2020-06,697.96
2020-07,1429.82
2020-09,-1067.13
2020-10,779.36
2020-11,1551.34
2020-12,466.52
2021-02,3242.89
2021-03,-153.26
2021-04,1508.34
2021-05,2451.78
2021-06,-378.53
2021-08,2462.34
2021-10,2322.4
2021-11,2269.13
2021-12,-3034.13
2022-01,-3462.41
2022-02,-2088.7
2022-03,3741.16
2022-04,-1838.05
2022-05,-2040.58
2022-06,-192.18
2022-07,-2158.08
2022-08,-1452.59
2022-10,137.49
2022-11,1218.58
2022-12,1217.49
2023-01,4022.79
2023-04,1037.75
2023-05,-909.59
2023-07,1307.88
2023-08,-2337.13
2023-09,-8.47
2023-10,-994.33
2023-11,3019.26
2023-12,37.47
2024-02,1824.11
2024-07,2651.81
2024-08,2110.36
2024-09,1764.61
2024-11,-2077.21
2024-12,2401.0
2025-01,420.48
2025-02,-3317.06
2025-04,1442.49
2025-05,3981.64
2025-08,-3196.1
2025-09,-2.45
2025-12,-740.88
